,state1,stim_left,stim_right,rt_1,choice1,response1,rt_2,points,state2,stim_state2,stake,score,practice,rews1,rews2,background,high_arm,trial_type,trial_index,time_elapsed,internal_node_id,subid,stim_left_num,stim_right_num
13,3,object_05,object_09,649.7799999,5,2,464.11500010000003,0.3333333333333333,1,object_10,5,106,0,3,8,library_29,1,memory-2step-stake-s,510,5717486,0.0-18.0-0.0-0.13,454,6,5
14,3,object_09,object_05,624.0049999,6,2,431.41,1.0,2,object_06,5,151,0,4,9,library_19,1,memory-2step-stake-s,511,5726066,0.0-18.0-0.0-0.14,454,5,6
15,4,object_07,object_03,1139.96,7,1,615.615,0.7777777777777778,1,object_10,5,186,0,7,8,restaurant_12,1,memory-2step-stake-s,512,5734635,0.0-18.0-0.0-0.15,454,7,8
16,1,object_02,object_04,821.7449998,2,2,608.0799999,0.8888888888888888,2,object_06,1,194,0,6,8,desert_28,1,memory-2step-stake-s,513,5743287,0.0-18.0-0.0-0.16,454,1,2
17,2,object_08,object_01,1214.98,3,1,716.2649999,0.4444444444444444,1,object_10,1,198,0,4,8,forest_4,1,memory-2step-stake-s,514,5751638,0.0-18.0-0.0-0.17,454,3,4
18,1,object_04,object_02,1263.2,2,1,456.67,0.7777777777777778,2,object_06,5,233,0,6,7,desert_10,1,memory-2step-stake-s,515,5760037,0.0-18.0-0.0-0.18,454,2,1
19,3,object_05,object_09,1029.675,6,1,517.1750002,0.8888888888888888,2,object_06,5,273,0,3,8,library_10,1,memory-2step-stake-s,516,5768601,0.0-18.0-0.0-0.19,454,6,5
20,3,object_05,object_09,681.0099999,6,1,514.0250002,0.4444444444444444,2,object_06,5,293,0,4,4,library_21,1,memory-2step-stake-s,517,5776750,0.0-18.0-0.0-0.20,454,6,5
21,2,object_08,object_01,1017.47,4,2,613.1599999,0.7777777777777778,2,object_06,1,300,0,4,7,forest_31,1,memory-2step-stake-s,518,5785301,0.0-18.0-0.0-0.21,454,3,4
22,3,object_09,object_05,713.95,6,2,452.1649999,0.7777777777777778,2,object_06,5,335,0,6,7,library_22,1,memory-2step-stake-s,519,5793692,0.0-18.0-0.0-0.22,454,5,6
23,2,object_08,object_01,887.7949999,4,2,600.145,1.0,2,object_06,1,344,0,6,9,forest_32,1,memory-2step-stake-s,520,5802443,0.0-18.0-0.0-0.23,454,3,4
24,3,object_09,object_05,505.1849999,6,2,488.0299999,0.6666666666666666,2,object_06,5,374,0,9,6,library_19,1,memory-2step-stake-s,521,5810765,0.0-18.0-0.0-0.24,454,5,6
25,3,object_09,object_05,1309.5,5,1,494.13499979999995,0.8888888888888888,1,object_10,5,414,0,8,7,library_14,1,memory-2step-stake-s,522,5819303,0.0-18.0-0.0-0.25,454,5,6
26,4,object_07,object_03,1234.18,7,1,724.65,1.0,1,object_10,5,459,0,9,8,restaurant_12,1,memory-2step-stake-s,523,5828173,0.0-18.0-0.0-0.26,454,7,8
27,1,object_02,object_04,854.8099999,1,1,533.3799999,0.8888888888888888,1,object_10,1,467,0,8,9,desert_4,1,memory-2step-stake-s,524,5836778,0.0-18.0-0.0-0.27,454,1,2
28,4,object_03,object_07,843.595,7,2,899.68,1.0,1,object_10,1,476,0,9,5,restaurant_8,1,memory-2step-stake-s,525,5845850,0.0-18.0-0.0-0.28,454,8,7
29,2,object_01,object_08,981.1850002,3,2,441.1199999,0.8888888888888888,1,object_10,1,484,0,8,6,forest_25,1,memory-2step-stake-s,526,5854338,0.0-18.0-0.0-0.29,454,4,3
30,1,object_02,object_04,718.5500001,1,1,490.435,0.8888888888888888,1,object_10,1,492,0,8,5,desert_20,1,memory-2step-stake-s,527,5862880,0.0-18.0-0.0-0.30,454,1,2
31,3,object_09,object_05,1043.19,5,1,435.98500010000004,0.8888888888888888,1,object_10,1,500,0,8,2,library_24,1,memory-2step-stake-s,528,5871366,0.0-18.0-0.0-0.31,454,5,6
32,1,object_04,object_02,793.15,2,1,723.3399998,0.4444444444444444,2,object_06,1,504,0,6,4,desert_30,1,memory-2step-stake-s,529,5879740,0.0-18.0-0.0-0.32,454,2,1
33,1,object_02,object_04,852.9899998,1,1,643.7950002,0.7777777777777778,1,object_10,1,511,0,7,5,desert_16,1,memory-2step-stake-s,530,5888339,0.0-18.0-0.0-0.33,454,1,2
34,1,object_04,object_02,974.405,2,1,516.6249999,0.0,2,object_06,1,511,0,7,0,desert_10,1,memory-2step-stake-s,531,5896079,0.0-18.0-0.0-0.34,454,2,1
35,3,object_09,object_05,532.5549999,6,2,527.335,0.2222222222222222,2,object_06,5,521,0,5,2,library_16,1,memory-2step-stake-s,532,5904039,0.0-18.0-0.0-0.35,454,5,6
36,1,object_04,object_02,916.4549999,2,1,880.5850002000001,0.2222222222222222,2,object_06,1,523,0,5,2,desert_10,1,memory-2step-stake-s,533,5912363,0.0-18.0-0.0-0.36,454,2,1
37,1,object_02,object_04,-1.0,-1,-1,-1.0,0.0,-,,1,523,0,1,0,desert_6,1,memory-2step-stake-s,534,5918886,0.0-18.0-0.0-0.37,454,1,2
38,3,object_05,object_09,562.28,5,2,204.11499990000002,0.1111111111111111,1,object_10,1,524,0,1,1,library_13,1,memory-2step-stake-s,535,5926427,0.0-18.0-0.0-0.38,454,6,5
39,1,object_02,object_04,630.84,1,1,449.6200001,0.2222222222222222,1,object_10,5,534,0,2,0,desert_11,1,memory-2step-stake-s,536,5934318,0.0-18.0-0.0-0.39,454,1,2
40,2,object_08,object_01,527.245,4,2,493.4649998,0.2222222222222222,2,object_06,1,536,0,1,2,forest_6,1,memory-2step-stake-s,537,5942242,0.0-18.0-0.0-0.40,454,3,4
41,1,object_04,object_02,521.1149998999999,1,2,560.2000002,0.1111111111111111,1,object_10,1,537,0,1,2,desert_11,1,memory-2step-stake-s,538,5950141,0.0-18.0-0.0-0.41,454,2,1
42,4,object_07,object_03,587.355,7,1,540.855,0.3333333333333333,1,object_10,1,540,0,3,1,restaurant_13,1,memory-2step-stake-s,539,5958222,0.0-18.0-0.0-0.42,454,7,8
43,3,object_09,object_05,869.0550001,5,1,593.8549998999999,0.3333333333333333,1,object_10,5,555,0,3,4,library_8,1,memory-2step-stake-s,540,5966351,0.0-18.0-0.0-0.43,454,5,6
44,3,object_09,object_05,399.5450002,6,2,484.135,0.8888888888888888,2,object_06,5,595,0,3,8,library_13,1,memory-2step-stake-s,541,5974885,0.0-18.0-0.0-0.44,454,5,6
45,1,object_02,object_04,1329.295,2,2,687.1550002,0.7777777777777778,2,object_06,1,602,0,2,7,desert_24,1,memory-2step-stake-s,542,5983522,0.0-18.0-0.0-0.45,454,1,2
46,1,object_04,object_02,1155.745,2,1,-1.0,0.0,2,object_06,5,602,0,3,7,desert_32,1,memory-2step-stake-s,543,5992054,0.0-18.0-0.0-0.46,454,2,1
47,1,object_02,object_04,703.9999999,1,1,571.4449999,0.3333333333333333,1,object_10,1,605,0,3,8,desert_21,1,memory-2step-stake-s,544,6000159,0.0-18.0-0.0-0.47,454,1,2
48,3,object_05,object_09,618.615,6,1,534.4349998,0.6666666666666666,2,object_06,5,635,0,3,6,library_26,1,memory-2step-stake-s,545,6008526,0.0-18.0-0.0-0.48,454,6,5
49,3,object_05,object_09,711.4299999,6,1,448.935,0.5555555555555556,2,object_06,1,640,0,3,5,library_10,1,memory-2step-stake-s,546,6016711,0.0-18.0-0.0-0.49,454,6,5
50,4,object_03,object_07,817.6050002000001,7,2,583.2200001,0.3333333333333333,1,object_10,5,655,0,3,7,restaurant_29,1,memory-2step-stake-s,547,6024836,0.0-18.0-0.0-0.50,454,8,7
51,2,object_01,object_08,647.9550002000001,4,1,673.985,0.7777777777777778,2,object_06,1,662,0,3,7,forest_6,1,memory-2step-stake-s,548,6033467,0.0-18.0-0.0-0.51,454,4,3
52,4,object_07,object_03,776.2850001,7,1,588.3500001,0.4444444444444444,1,object_10,5,682,0,4,8,restaurant_8,1,memory-2step-stake-s,549,6041701,0.0-18.0-0.0-0.52,454,7,8
53,3,object_09,object_05,474.29500010000004,6,2,370.1500001,1.0,2,object_06,5,727,0,6,9,library_20,1,memory-2step-stake-s,550,6050221,0.0-18.0-0.0-0.53,454,5,6
54,3,object_05,object_09,459.91,6,1,455.74000010000003,1.0,2,object_06,5,772,0,8,9,library_8,1,memory-2step-stake-s,551,6058823,0.0-18.0-0.0-0.54,454,6,5
55,4,object_03,object_07,757.2250001,8,1,793.5600001,0.5555555555555556,2,object_06,5,797,0,8,5,restaurant_15,1,memory-2step-stake-s,552,6067352,0.0-18.0-0.0-0.55,454,8,7
56,1,object_02,object_04,821.335,1,1,658.67,0.7777777777777778,1,object_10,1,804,0,7,8,desert_3,1,memory-2step-stake-s,553,6075958,0.0-18.0-0.0-0.56,454,1,2
57,2,object_08,object_01,554.64,3,1,903.345,0.7777777777777778,1,object_10,1,811,0,7,4,forest_6,1,memory-2step-stake-s,554,6084805,0.0-18.0-0.0-0.57,454,3,4
58,1,object_02,object_04,766.205,1,1,-1.0,0.0,1,object_10,1,811,0,8,4,desert_17,1,memory-2step-stake-s,555,6093325,0.0-18.0-0.0-0.58,454,1,2
59,2,object_01,object_08,490.4450001,3,2,700.215,0.8888888888888888,1,object_10,1,819,0,8,5,forest_5,1,memory-2step-stake-s,556,6102081,0.0-18.0-0.0-0.59,454,4,3
60,2,object_08,object_01,494.3049999,3,1,450.92,0.8888888888888888,1,object_10,1,827,0,8,4,forest_11,1,memory-2step-stake-s,557,6110582,0.0-18.0-0.0-0.60,454,3,4
61,3,object_09,object_05,671.39,6,2,418.1250001,0.3333333333333333,2,object_06,5,842,0,6,3,library_29,1,memory-2step-stake-s,558,6118528,0.0-18.0-0.0-0.61,454,5,6
62,4,object_03,object_07,1065.08,7,2,710.2950001,0.2222222222222222,1,object_10,5,852,0,2,0,restaurant_31,1,memory-2step-stake-s,559,6126672,0.0-18.0-0.0-0.62,454,8,7
63,4,object_03,object_07,870.5899999,8,1,516.42,0.1111111111111111,2,object_06,5,857,0,3,1,restaurant_3,1,memory-2step-stake-s,560,6134530,0.0-18.0-0.0-0.63,454,8,7
64,1,object_04,object_02,806.02,1,2,519.385,0.4444444444444444,1,object_10,1,861,0,4,0,desert_4,1,memory-2step-stake-s,561,6142689,0.0-18.0-0.0-0.64,454,2,1
65,2,object_08,object_01,495.54,3,1,395.215,0.5555555555555556,1,object_10,5,886,0,5,3,forest_28,1,memory-2step-stake-s,562,6150827,0.0-18.0-0.0-0.65,454,3,4
66,3,object_05,object_09,544.19,6,1,346.6749999,0.4444444444444444,2,object_06,1,890,0,4,4,library_22,1,memory-2step-stake-s,563,6158818,0.0-18.0-0.0-0.66,454,6,5
67,1,object_04,object_02,747.74,1,2,446.1149999,0.3333333333333333,1,object_10,1,893,0,3,3,desert_28,1,memory-2step-stake-s,564,6166800,0.0-18.0-0.0-0.67,454,2,1
68,1,object_04,object_02,455.48,2,1,413.17000010000004,0.3333333333333333,2,object_06,1,896,0,3,3,desert_23,1,memory-2step-stake-s,565,6174751,0.0-18.0-0.0-0.68,454,2,1
69,2,object_08,object_01,900.7250001,4,2,773.6749998,0.4444444444444444,2,object_06,1,900,0,0,4,forest_4,1,memory-2step-stake-s,566,6183161,0.0-18.0-0.0-0.69,454,3,4
70,2,object_01,object_08,500.03,3,2,351.8999999,0.1111111111111111,1,object_10,5,905,0,1,4,forest_13,1,memory-2step-stake-s,567,6190842,0.0-18.0-0.0-0.70,454,4,3
71,1,object_04,object_02,653.4899998999999,2,1,365.38999989999996,0.2222222222222222,2,object_06,1,907,0,1,2,desert_4,1,memory-2step-stake-s,568,6198637,0.0-18.0-0.0-0.71,454,2,1
72,4,object_07,object_03,915.73,8,2,766.365,0.2222222222222222,2,object_06,5,917,0,0,2,restaurant_27,1,memory-2step-stake-s,569,6206842,0.0-18.0-0.0-0.72,454,7,8
73,4,object_07,object_03,449.5250001,7,1,550.175,0.0,1,object_10,5,917,0,0,0,restaurant_29,1,memory-2step-stake-s,570,6214623,0.0-18.0-0.0-0.73,454,7,8
74,2,object_08,object_01,442.6499999,3,1,453.9000001,0.3333333333333333,1,object_10,1,920,0,3,3,forest_28,1,memory-2step-stake-s,571,6222620,0.0-18.0-0.0-0.74,454,3,4
75,1,object_04,object_02,749.6249999,1,2,471.2749999,0.2222222222222222,1,object_10,5,930,0,2,3,desert_29,1,memory-2step-stake-s,572,6230533,0.0-18.0-0.0-0.75,454,2,1
76,4,object_03,object_07,671.0299999,7,2,460.28,0.5555555555555556,1,object_10,5,955,0,5,5,restaurant_13,1,memory-2step-stake-s,573,6238729,0.0-18.0-0.0-0.76,454,8,7
77,2,object_01,object_08,520.73,4,1,399.0549999,0.6666666666666666,2,object_06,1,961,0,5,6,forest_15,1,memory-2step-stake-s,574,6246987,0.0-18.0-0.0-0.77,454,4,3
78,1,object_02,object_04,615.0549999,1,1,1058.405,0.6666666666666666,1,object_10,1,967,0,6,4,desert_23,1,memory-2step-stake-s,575,6255896,0.0-18.0-0.0-0.78,454,1,2
79,2,object_01,object_08,1148.085,4,1,500.4199999,0.5555555555555556,2,object_06,1,972,0,8,5,forest_5,1,memory-2step-stake-s,576,6264137,0.0-18.0-0.0-0.79,454,4,3
80,4,object_07,object_03,746.6199999,7,1,511.3499998,0.6666666666666666,1,object_10,5,1002,0,6,6,restaurant_1,1,memory-2step-stake-s,577,6272496,0.0-18.0-0.0-0.80,454,7,8
81,4,object_03,object_07,794.7199999,8,1,418.0600001,0.5555555555555556,2,object_06,5,1027,0,4,5,restaurant_11,1,memory-2step-stake-s,578,6280655,0.0-18.0-0.0-0.81,454,8,7
82,2,object_08,object_01,1000.135,4,2,435.91,0.4444444444444444,2,object_06,5,1047,0,8,4,forest_15,1,memory-2step-stake-s,579,6288739,0.0-18.0-0.0-0.82,454,3,4
83,2,object_08,object_01,438.91,3,1,664.4949999,0.5555555555555556,1,object_10,5,1072,0,5,3,forest_9,1,memory-2step-stake-s,580,6297137,0.0-18.0-0.0-0.83,454,3,4
84,1,object_04,object_02,473.9399999,1,2,392.56999989999997,0.5555555555555556,1,object_10,1,1077,0,5,2,desert_30,1,memory-2step-stake-s,581,6305287,0.0-18.0-0.0-0.84,454,2,1
85,4,object_07,object_03,516.79,7,1,400.5700001,0.7777777777777778,1,object_10,5,1112,0,7,2,restaurant_13,1,memory-2step-stake-s,582,6313629,0.0-18.0-0.0-0.85,454,7,8
86,1,object_04,object_02,779.195,2,1,618.765,0.2222222222222222,2,object_06,1,1114,0,9,2,desert_3,1,memory-2step-stake-s,583,6321672,0.0-18.0-0.0-0.86,454,2,1
87,1,object_02,object_04,756.415,2,2,465.63,0.3333333333333333,2,object_06,1,1117,0,9,3,desert_20,1,memory-2step-stake-s,584,6329684,0.0-18.0-0.0-0.87,454,1,2
88,2,object_01,object_08,803.18,4,1,411.145,0.4444444444444444,2,object_06,1,1121,0,7,4,forest_13,1,memory-2step-stake-s,585,6337746,0.0-18.0-0.0-0.88,454,4,3
89,1,object_04,object_02,668.05,2,1,385.36,0.4444444444444444,2,object_06,1,1125,0,7,4,desert_1,1,memory-2step-stake-s,586,6345758,0.0-18.0-0.0-0.89,454,2,1
90,1,object_02,object_04,572.8,2,2,450.3049999,0.4444444444444444,2,object_06,1,1129,0,7,4,desert_20,1,memory-2step-stake-s,587,6353854,0.0-18.0-0.0-0.90,454,1,2
91,1,object_04,object_02,485.0399999,2,1,488.61000010000004,0.5555555555555556,2,object_06,1,1134,0,4,5,desert_24,1,memory-2step-stake-s,588,6362092,0.0-18.0-0.0-0.91,454,2,1
92,3,object_09,object_05,924.2800002,6,2,1328.485,0.7777777777777778,2,object_06,5,1169,0,5,7,library_27,1,memory-2step-stake-s,589,6371373,0.0-18.0-0.0-0.92,454,5,6
93,4,object_07,object_03,500.1400001,7,1,489.3099999,0.7777777777777778,1,object_10,1,1176,0,7,7,restaurant_27,1,memory-2step-stake-s,590,6379813,0.0-18.0-0.0-0.93,454,7,8
94,3,object_09,object_05,709.12,6,2,406.2400002,0.6666666666666666,2,object_06,1,1182,0,8,6,library_16,1,memory-2step-stake-s,591,6388072,0.0-18.0-0.0-0.94,454,5,6
95,3,object_09,object_05,1102.955,5,1,768.9199999,0.8888888888888888,1,object_10,1,1190,0,8,7,library_18,1,memory-2step-stake-s,592,6396906,0.0-18.0-0.0-0.95,454,5,6
96,4,object_07,object_03,496.83499989999996,7,1,834.3750001,0.7777777777777778,1,object_10,5,1225,0,7,8,restaurant_27,1,memory-2step-stake-s,593,6405701,0.0-18.0-0.0-0.96,454,7,8
97,3,object_05,object_09,902.7850002,6,1,14.35499988,0.8888888888888888,2,object_06,5,1265,0,7,8,library_24,1,memory-2step-stake-s,594,6413767,0.0-18.0-0.0-0.97,454,6,5
98,2,object_08,object_01,937.5149999,4,2,530.7499999,0.8888888888888888,2,object_06,5,1305,0,6,8,forest_19,1,memory-2step-stake-s,595,6422357,0.0-18.0-0.0-0.98,454,3,4
99,2,object_08,object_01,542.8599998999999,3,1,427.87,0.5555555555555556,1,object_10,5,1330,0,5,8,forest_27,1,memory-2step-stake-s,596,6430517,0.0-18.0-0.0-0.99,454,3,4
100,4,object_07,object_03,704.0599999,8,2,416.3500001,0.7777777777777778,2,object_06,1,1337,0,5,7,restaurant_8,1,memory-2step-stake-s,597,6438886,0.0-18.0-0.0-0.100,454,7,8
101,2,object_08,object_01,465.7349999,3,1,366.64499989999996,0.5555555555555556,1,object_10,1,1342,0,5,8,forest_24,1,memory-2step-stake-s,598,6447001,0.0-18.0-0.0-0.101,454,3,4
102,1,object_04,object_02,798.9000001,1,2,993.8700001,0.7777777777777778,1,object_10,1,1349,0,7,8,desert_11,1,memory-2step-stake-s,599,6455953,0.0-18.0-0.0-0.102,454,2,1
103,4,object_07,object_03,794.9049999,8,2,430.5050001,0.8888888888888888,2,object_06,1,1357,0,6,8,restaurant_11,1,memory-2step-stake-s,600,6464444,0.0-18.0-0.0-0.103,454,7,8
104,1,object_02,object_04,684.4300001,1,1,498.8549999,0.3333333333333333,1,object_10,1,1360,0,3,7,desert_6,1,memory-2step-stake-s,601,6472472,0.0-18.0-0.0-0.104,454,1,2
105,1,object_04,object_02,818.8049998,1,2,574.36,0.3333333333333333,1,object_10,1,1363,0,3,6,desert_21,1,memory-2step-stake-s,602,6480581,0.0-18.0-0.0-0.105,454,2,1
106,1,object_04,object_02,455.5949999,2,1,684.75,0.6666666666666666,2,object_06,5,1393,0,1,6,desert_11,1,memory-2step-stake-s,603,6489116,0.0-18.0-0.0-0.106,454,2,1
107,1,object_02,object_04,658.975,1,1,445.05,0.0,1,object_10,1,1393,0,0,8,desert_3,1,memory-2step-stake-s,604,6496789,0.0-18.0-0.0-0.107,454,1,2
108,4,object_03,object_07,1122.12,8,1,729.5349999,1.0,2,object_06,5,1438,0,5,9,restaurant_14,1,memory-2step-stake-s,605,6505684,0.0-18.0-0.0-0.108,454,8,7
109,2,object_08,object_01,505.875,3,1,350.2249999,0.5555555555555556,1,object_10,1,1443,0,5,9,forest_19,1,memory-2step-stake-s,606,6513779,0.0-18.0-0.0-0.109,454,3,4
110,2,object_08,object_01,791.9049999,3,1,415.265,0.7777777777777778,1,object_10,1,1450,0,7,7,forest_9,1,memory-2step-stake-s,607,6522145,0.0-18.0-0.0-0.110,454,3,4
111,4,object_03,object_07,697.5099999,7,2,365.71,0.8888888888888888,1,object_10,5,1490,0,8,4,restaurant_11,1,memory-2step-stake-s,608,6530565,0.0-18.0-0.0-0.111,454,8,7
112,4,object_07,object_03,725.7600001000001,7,1,406.52,0.8888888888888888,1,object_10,5,1530,0,8,4,restaurant_1,1,memory-2step-stake-s,609,6539035,0.0-18.0-0.0-0.112,454,7,8
113,3,object_05,object_09,944.4500001,6,1,420.805,0.4444444444444444,2,object_06,5,1550,0,7,4,library_29,1,memory-2step-stake-s,610,6547109,0.0-18.0-0.0-0.113,454,6,5
114,3,object_09,object_05,792.775,5,1,424.95499989999996,0.4444444444444444,1,object_10,5,1570,0,4,1,library_20,1,memory-2step-stake-s,611,6555171,0.0-18.0-0.0-0.114,454,5,6
115,1,object_04,object_02,550.6549999,2,1,415.9550001,0.1111111111111111,2,object_06,1,1571,0,3,1,desert_17,1,memory-2step-stake-s,612,6562933,0.0-18.0-0.0-0.115,454,2,1
116,2,object_01,object_08,624.8999999,3,2,746.7149999,0.3333333333333333,1,object_10,1,1574,0,3,1,forest_25,1,memory-2step-stake-s,613,6571223,0.0-18.0-0.0-0.116,454,4,3
117,2,object_01,object_08,501.6900001,3,2,646.005,0.3333333333333333,1,object_10,1,1577,0,3,2,forest_32,1,memory-2step-stake-s,614,6579411,0.0-18.0-0.0-0.117,454,4,3
118,1,object_04,object_02,586.4000001,1,2,416.065,1.0,1,object_10,5,1622,0,9,3,desert_17,1,memory-2step-stake-s,615,6587981,0.0-18.0-0.0-0.118,454,2,1
119,1,object_02,object_04,482.83499989999996,1,1,457.005,0.8888888888888888,1,object_10,1,1630,0,8,1,desert_30,1,memory-2step-stake-s,616,6596482,0.0-18.0-0.0-0.119,454,1,2
120,3,object_05,object_09,845.765,5,2,453.9600001,0.5555555555555556,1,object_10,5,1655,0,5,1,library_24,1,memory-2step-stake-s,617,6604699,0.0-18.0-0.0-0.120,454,6,5
121,2,object_08,object_01,764.1,4,2,439.915,0.4444444444444444,2,object_06,1,1659,0,3,4,forest_28,1,memory-2step-stake-s,618,6612768,0.0-18.0-0.0-0.121,454,3,4
122,4,object_03,object_07,844.4000001,8,1,402.975,0.3333333333333333,2,object_06,5,1674,0,1,3,restaurant_10,1,memory-2step-stake-s,619,6620713,0.0-18.0-0.0-0.122,454,8,7
123,3,object_09,object_05,700.9699999,5,1,335.5599998,0.2222222222222222,1,object_10,5,1684,0,2,4,library_26,1,memory-2step-stake-s,620,6628484,0.0-18.0-0.0-0.123,454,5,6
124,2,object_08,object_01,730.8449999,4,2,365.5150002,0.4444444444444444,2,object_06,1,1688,0,0,4,forest_6,1,memory-2step-stake-s,621,6636496,0.0-18.0-0.0-0.124,454,3,4
125,4,object_03,object_07,692.18,8,1,729.885,0.6666666666666666,2,object_06,5,1718,0,4,6,restaurant_32,1,memory-2step-stake-s,622,6645082,0.0-18.0-0.0-0.125,454,8,7
126,2,object_08,object_01,544.6949999,3,1,463.275,0.2222222222222222,1,object_10,1,1720,0,2,4,forest_5,1,memory-2step-stake-s,623,6652976,0.0-18.0-0.0-0.126,454,3,4
127,3,object_05,object_09,922.06,6,1,426.32999989999996,0.6666666666666666,2,object_06,5,1750,0,4,6,library_20,1,memory-2step-stake-s,624,6661243,0.0-18.0-0.0-0.127,454,6,5
128,1,object_02,object_04,1057.39,1,1,890.4249999,0.6666666666666666,1,object_10,1,1756,0,6,2,desert_29,1,memory-2step-stake-s,626,6672284,0.0-18.0-0.1-0.128,454,1,2
129,1,object_02,object_04,577.915,2,2,820.7450002,0.3333333333333333,2,object_06,1,1759,0,4,3,desert_24,1,memory-2step-stake-s,627,6680657,0.0-18.0-0.1-0.129,454,1,2
130,1,object_04,object_02,782.7000001,2,1,442.2899999,0.1111111111111111,2,object_06,1,1760,0,7,1,desert_1,1,memory-2step-stake-s,628,6688432,0.0-18.0-0.1-0.130,454,2,1
131,1,object_02,object_04,930.3600001,2,2,394.4299999,0.3333333333333333,2,object_06,1,1763,0,7,3,desert_1,1,memory-2step-stake-s,629,6696368,0.0-18.0-0.1-0.131,454,1,2
132,4,object_07,object_03,553.7149999,7,1,561.765,0.7777777777777778,1,object_10,5,1798,0,7,4,restaurant_5,1,memory-2step-stake-s,630,6704880,0.0-18.0-0.1-0.132,454,7,8
133,3,object_09,object_05,-1.0,-1,-1,-1.0,0.0,-,,5,1798,0,9,8,library_8,1,memory-2step-stake-s,631,6711404,0.0-18.0-0.1-0.133,454,5,6
134,3,object_09,object_05,559.9399998,5,1,-1.0,0.0,1,object_10,5,1798,0,7,6,library_21,1,memory-2step-stake-s,632,6719934,0.0-18.0-0.1-0.134,454,5,6
135,2,object_01,object_08,746.4999999,3,2,414.595,0.7777777777777778,1,object_10,1,1805,0,7,7,forest_22,1,memory-2step-stake-s,633,6728301,0.0-18.0-0.1-0.135,454,4,3
136,4,object_07,object_03,523.3499999,7,1,383.2650001,0.8888888888888888,1,object_10,5,1845,0,8,7,restaurant_4,1,memory-2step-stake-s,634,6736741,0.0-18.0-0.1-0.136,454,7,8
137,1,object_04,object_02,430.30000010000003,2,1,443.03,0.6666666666666666,2,object_06,1,1851,0,7,6,desert_28,1,memory-2step-stake-s,635,6745028,0.0-18.0-0.1-0.137,454,2,1
138,4,object_07,object_03,702.0,8,2,423.245,0.5555555555555556,2,object_06,5,1876,0,6,5,restaurant_32,1,memory-2step-stake-s,636,6753204,0.0-18.0-0.1-0.138,454,7,8
139,4,object_07,object_03,418.98000010000004,7,1,422.32500020000003,0.3333333333333333,1,object_10,5,1891,0,3,6,restaurant_8,1,memory-2step-stake-s,637,6761169,0.0-18.0-0.1-0.139,454,7,8
